"","loan_amount","sector","term_in_months","borrower_genders","date"
"32356",225,"Food",13,"female",2015-07-03
"32357",575,"Agriculture",14,"male",2015-07-03
"32358",525,"Retail",14,"female",2015-07-03
"32359",125,"Retail",14,"female",2015-07-03
"32360",225,"Food",6,NA,2015-07-03
"32361",1200,"Transportation",20,"female",2015-07-03
"32362",225,"Retail",14,"female",2015-07-03
"32363",125,"Food",2,"female",2015-07-03
"32364",225,"Food",13,"female",2015-07-03
"32365",225,"Retail",14,"female",2015-07-03
"32366",325,"Clothing",13,"female",2015-07-03
"32367",150,"Food",13,"female",2015-07-03
"32368",325,"Retail",14,"female",2015-07-03
"32369",325,"Agriculture",14,"female",2015-07-03
"32370",125,"Agriculture",13,"female",2015-07-03
"32371",225,"Retail",6,"female",2015-07-03
"32372",325,"Clothing",7,"female",2015-07-04
"32373",225,"Retail",6,"female",2015-07-04
"32374",325,"Retail",9,NA,2015-07-04
"32375",225,"Retail",6,"female",2015-07-04
"32376",325,"Clothing",7,"female",2015-07-04
"32377",325,"Food",9,NA,2015-07-04
"32378",225,"Services",6,NA,2015-07-04
"32379",325,"Agriculture",9,"female",2015-07-04
"32380",325,"Retail",9,NA,2015-07-04
"32381",325,"Agriculture",9,NA,2015-07-04
"32382",325,"Agriculture",9,"female",2015-07-04
"32383",325,"Agriculture",9,"female",2015-07-04
"32384",225,"Services",6,"female",2015-07-05
"32385",225,"Services",6,"female",2015-07-05
"32386",325,"Health",9,"female",2015-07-05
"32387",325,"Retail",9,NA,2015-07-05
"32388",225,"Services",6,"female",2015-07-05
"32389",225,"Services",6,"female",2015-07-05
"32390",325,"Agriculture",9,"female",2015-07-05
"32391",100,"Food",13,"female",2015-07-06
"32392",250,"Retail",13,"female",2015-07-06
"32393",250,"Food",13,"female",2015-07-06
"32394",650,"Agriculture",14,"female",2015-07-06
"32395",600,"Services",14,"female",2015-07-06
"32396",200,"Agriculture",14,"female",2015-07-06
"32397",1300,"Transportation",16,"female",2015-07-06
"32398",225,"Food",13,"female",2015-07-06
"32399",1200,"Transportation",19,"female",2015-07-06
"32400",325,"Services",9,NA,2015-07-06
"32401",600,"Food",14,"female",2015-07-06
"32402",200,"Food",13,"female",2015-07-06
"32403",300,"Food",13,"female",2015-07-06
"32404",250,"Transportation",12,"male",2015-07-06
"32405",950,"Agriculture",17,"female",2015-07-06
"32406",300,"Food",13,"female",2015-07-06
"32407",500,"Agriculture",13,"female",2015-07-06
"32408",300,"Agriculture",14,"female",2015-07-06
"32409",500,"Services",13,"female",2015-07-06
"32410",200,"Food",13,"female",2015-07-06
"32411",100,"Food",13,"female",2015-07-06
"32412",200,"Food",14,"female",2015-07-06
"32413",325,"Food",9,"female",2015-07-06
"32414",200,"Agriculture",14,"female",2015-07-06
"32415",1000,"Food",26,"female",2015-07-06
"32416",500,"Agriculture",4,"female",2015-07-06
"32417",250,"Agriculture",13,"female",2015-07-06
"32418",1000,"Transportation",26,"female",2015-07-06
"32419",525,"Agriculture",14,"female",2015-07-06
"32420",100,"Food",13,"female",2015-07-06
"32421",325,"Agriculture",14,"female",2015-07-06
"32422",250,"Retail",13,"female",2015-07-06
"32423",500,"Food",13,"female",2015-07-06
"32424",225,"Agriculture",6,"female",2015-07-06
"32425",1150,"Food",20,"female",2015-07-06
"32426",400,"Food",14,"female",2015-07-06
"32427",325,"Food",13,"female",2015-07-06
"32428",300,"Agriculture",13,"female",2015-07-06
"32429",250,"Agriculture",13,"female",2015-07-06
"32430",225,"Agriculture",14,"female",2015-07-06
"32431",200,"Food",13,"female",2015-07-06
"32432",225,"Agriculture",6,"female",2015-07-06
"32433",300,"Agriculture",14,"female",2015-07-06
"32434",500,"Agriculture",14,"female",2015-07-06
"32435",325,"Services",9,"female",2015-07-06
"32436",800,"Agriculture",20,"female",2015-07-06
"32437",300,"Agriculture",14,"female",2015-07-06
"32438",800,"Agriculture",26,"female",2015-07-06
"32439",325,"Clothing",6,"female",2015-07-06
"32440",400,"Services",13,"female",2015-07-06
"32441",300,"Retail",13,"female",2015-07-06
"32442",300,"Food",14,"female",2015-07-06
"32443",225,"Agriculture",6,"female",2015-07-06
"32444",225,"Agriculture",6,"female",2015-07-06
"32445",300,"Food",14,"female",2015-07-06
"32446",300,"Agriculture",14,"female",2015-07-06
"32447",225,"Food",6,"female",2015-07-06
"32448",500,"Agriculture",13,"female",2015-07-06
"32449",300,"Food",14,"female",2015-07-06
"32450",500,"Agriculture",13,"female",2015-07-06
"32451",325,"Retail",9,NA,2015-07-06
"32452",250,"Agriculture",14,"female",2015-07-06
"32453",825,"Agriculture",20,"female",2015-07-06
"32454",325,"Retail",9,"female",2015-07-06
"32455",950,"Transportation",26,"female",2015-07-06
"32456",200,"Agriculture",14,"female",2015-07-07
"32457",200,"Retail",13,"female",2015-07-07
"32458",800,"Agriculture",14,"female",2015-07-07
"32459",125,"Food",3,"female",2015-07-07
"32460",125,"Agriculture",3,NA,2015-07-07
"32461",225,"Services",6,"female",2015-07-07
"32462",225,"Agriculture",15,"female",2015-07-07
"32463",225,"Agriculture",14,"female",2015-07-07
"32464",125,"Agriculture",3,NA,2015-07-07
"32465",400,"Agriculture",14,"female",2015-07-07
"32466",225,"Food",6,"female",2015-07-07
"32467",600,"Agriculture",14,"female",2015-07-07
"32468",1000,"Agriculture",26,"female",2015-07-07
"32469",225,"Retail",6,"female",2015-07-07
"32470",600,"Agriculture",14,"female",2015-07-07
"32471",500,"Retail",13,"male",2015-07-07
"32472",300,"Agriculture",15,"female",2015-07-07
"32473",650,"Agriculture",14,"female",2015-07-07
"32474",250,"Agriculture",12,"female",2015-07-07
"32475",225,"Food",6,"female",2015-07-07
"32476",1000,"Agriculture",26,"female",2015-07-07
"32477",125,"Agriculture",3,"female",2015-07-07
"32478",125,"Food",3,NA,2015-07-07
"32479",200,"Food",13,"female",2015-07-07
"32480",700,"Agriculture",14,"female",2015-07-07
"32481",125,"Agriculture",3,"female",2015-07-07
"32482",125,"Agriculture",3,"female",2015-07-07
"32483",200,"Agriculture",16,"female",2015-07-07
"32484",650,"Agriculture",14,"female",2015-07-07
"32485",900,"Agriculture",20,"female",2015-07-07
"32486",300,"Agriculture",14,"female",2015-07-07
"32487",450,"Agriculture",16,"female",2015-07-07
"32488",900,"Agriculture",26,"female",2015-07-07
"32489",200,"Food",13,"female",2015-07-07
"32490",300,"Agriculture",14,"female",2015-07-07
"32491",250,"Agriculture",12,"female",2015-07-07
"32492",125,"Agriculture",3,"female",2015-07-07
"32493",200,"Agriculture",14,"female",2015-07-07
"32494",300,"Agriculture",16,"female",2015-07-07
"32495",400,"Retail",8,"male",2015-07-07
"32496",800,"Agriculture",20,"female",2015-07-07
"32497",400,"Agriculture",16,"female",2015-07-07
"32498",250,"Agriculture",12,"female",2015-07-07
"32499",225,"Agriculture",6,"female",2015-07-07
"32500",225,"Food",6,"female",2015-07-07
"32501",325,"Agriculture",9,"female",2015-07-07
"32502",475,"Agriculture",16,"female",2015-07-07
"32503",200,"Agriculture",14,"female",2015-07-07
"32504",600,"Retail",13,"female",2015-07-07
"32505",300,"Agriculture",14,"female",2015-07-07
"32506",400,"Agriculture",14,"female",2015-07-07
"32507",650,"Agriculture",14,"female",2015-07-07
"32508",325,"Services",9,"female",2015-07-07
"32509",125,"Food",3,NA,2015-07-07
"32510",500,"Agriculture",16,"female",2015-07-07
"32511",200,"Food",13,"female",2015-07-07
"32512",250,"Agriculture",12,"male",2015-07-07
"32513",800,"Agriculture",17,"female",2015-07-07
"32514",250,"Agriculture",12,"male",2015-07-07
"32515",400,"Agriculture",14,"female",2015-07-07
"32516",400,"Agriculture",14,"female",2015-07-07
"32517",400,"Services",13,"female",2015-07-07
"32518",100,"Agriculture",15,"female",2015-07-07
"32519",125,"Agriculture",3,"female",2015-07-07
"32520",300,"Agriculture",15,"female",2015-07-07
"32521",400,"Agriculture",14,"female",2015-07-07
"32522",600,"Food",13,"female",2015-07-07
"32523",225,"Agriculture",6,"female",2015-07-07
"32524",400,"Agriculture",14,"female",2015-07-07
"32525",250,"Food",13,"female",2015-07-07
"32526",250,"Agriculture",12,"female",2015-07-07
"32527",300,"Retail",13,NA,2015-07-07
"32528",400,"Agriculture",14,"female",2015-07-07
"32529",125,"Agriculture",15,"female",2015-07-07
"32530",600,"Agriculture",14,"female",2015-07-07
"32531",200,"Clothing",13,"female",2015-07-07
"32532",250,"Agriculture",12,"female",2015-07-08
"32533",400,"Food",14,"female",2015-07-08
"32534",125,"Agriculture",3,"female",2015-07-08
"32535",325,"Retail",9,"female",2015-07-08
"32536",2350,"Retail",5,"female",2015-07-08
"32537",1000,"Agriculture",20,"female",2015-07-08
"32538",325,"Services",9,"female",2015-07-08
"32539",200,"Food",13,"female",2015-07-08
"32540",200,"Agriculture",14,"female",2015-07-08
"32541",250,"Agriculture",12,"male",2015-07-08
"32542",400,"Agriculture",16,"female",2015-07-08
"32543",200,"Retail",13,"female",2015-07-08
"32544",250,"Agriculture",12,"female",2015-07-08
"32545",950,"Services",13,"female",2015-07-08
"32546",200,"Food",7,"male",2015-07-08
"32547",500,"Agriculture",13,"female",2015-07-08
"32548",400,"Agriculture",14,"female",2015-07-08
"32549",200,"Food",13,"female",2015-07-08
"32550",200,"Food",13,"female",2015-07-08
"32551",200,"Retail",13,"female",2015-07-08
"32552",650,"Agriculture",14,"female",2015-07-08
"32553",500,"Retail",13,"female",2015-07-08
"32554",800,"Agriculture",20,"female",2015-07-08
"32555",250,"Agriculture",12,"female",2015-07-08
"32556",325,"Services",9,NA,2015-07-08
"32557",250,"Agriculture",12,"male",2015-07-08
"32558",250,"Agriculture",12,"female",2015-07-08
"32559",800,"Services",13,"female",2015-07-08
"32560",250,"Agriculture",12,"female",2015-07-08
"32561",325,"Agriculture",9,"female",2015-07-08
"32562",200,"Agriculture",14,"female",2015-07-08
"32563",525,"Construction",10,"female",2015-07-08
"32564",250,"Agriculture",12,"female",2015-07-08
"32565",200,"Clothing",13,"female",2015-07-08
"32566",500,"Clothing",13,"female",2015-07-08
"32567",500,"Food",13,"female",2015-07-08
"32568",150,"Agriculture",15,"female",2015-07-08
"32569",250,"Agriculture",12,"male",2015-07-08
"32570",125,"Retail",3,"female",2015-07-08
"32571",200,"Services",7,"female",2015-07-08
"32572",500,"Agriculture",14,"female",2015-07-08
"32573",250,"Agriculture",12,"female",2015-07-08
"32574",400,"Agriculture",14,"female",2015-07-08
"32575",200,"Retail",13,"female",2015-07-08
"32576",325,"Retail",9,"female",2015-07-08
"32577",225,"Services",6,"female",2015-07-08
"32578",200,"Food",13,"female",2015-07-08
"32579",425,"Agriculture",14,"female",2015-07-08
"32580",500,"Agriculture",14,"female",2015-07-08
"32581",250,"Manufacturing",12,"male",2015-07-08
"32582",325,"Retail",9,"female",2015-07-08
"32583",500,"Retail",13,"female",2015-07-08
"32584",300,"Food",14,"female",2015-07-08
"32585",400,"Agriculture",14,"female",2015-07-08
"32586",350,"Agriculture",14,"female",2015-07-08
"32587",200,"Construction",7,"male",2015-07-08
"32588",300,"Food",8,"male",2015-07-08
"32589",600,"Food",14,"female",2015-07-08
"32590",100,"Agriculture",14,"female",2015-07-08
"32591",200,"Retail",13,"female",2015-07-08
"32592",200,"Retail",8,"male",2015-07-08
"32593",100,"Agriculture",14,"female",2015-07-08
"32594",600,"Agriculture",14,"female",2015-07-08
"32595",125,"Arts",3,NA,2015-07-08
"32596",225,"Agriculture",13,"male",2015-07-08
"32597",200,"Clothing",13,"female",2015-07-08
"32598",400,"Clothing",13,"female",2015-07-08
"32599",300,"Agriculture",14,"female",2015-07-08
"32600",325,"Retail",9,"female",2015-07-08
"32601",700,"Transportation",13,"male",2015-07-08
"32602",200,"Food",13,"female",2015-07-08
"32603",650,"Agriculture",14,"female",2015-07-08
"32604",800,"Transportation",13,"male",2015-07-08
"32605",225,"Clothing",6,"female",2015-07-08
"32606",400,"Retail",13,"female",2015-07-08
"32607",300,"Food",14,"female",2015-07-08
"32608",300,"Food",14,"female",2015-07-08
"32609",950,"Agriculture",17,"female",2015-07-08
"32610",500,"Agriculture",14,"female",2015-07-08
"32611",200,"Retail",13,"female",2015-07-08
"32612",100,"Agriculture",14,"female",2015-07-08
"32613",200,"Food",13,"female",2015-07-08
"32614",250,"Agriculture",12,"female",2015-07-08
"32615",250,"Agriculture",13,"female",2015-07-08
"32616",200,"Food",13,"female",2015-07-08
"32617",125,"Agriculture",3,NA,2015-07-08
"32618",200,"Clothing",13,"female",2015-07-08
"32619",250,"Agriculture",12,"male",2015-07-08
"32620",300,"Food",14,"female",2015-07-08
"32621",300,"Agriculture",14,"female",2015-07-08
"32622",500,"Food",13,"male",2015-07-08
"32623",400,"Food",14,"female",2015-07-08
"32624",1000,"Agriculture",13,"male",2015-07-08
"32625",250,"Agriculture",12,"male",2015-07-08
"32626",125,"Agriculture",3,NA,2015-07-08
"32627",200,"Agriculture",14,"female",2015-07-08
"32628",325,"Retail",7,"female",2015-07-08
"32629",200,"Construction",7,"male",2015-07-08
"32630",400,"Food",14,"female",2015-07-08
"32631",100,"Food",13,"female",2015-07-08
"32632",300,"Food",14,"female",2015-07-08
"32633",250,"Food",12,"male",2015-07-08
"32634",600,"Food",14,"female",2015-07-08
"32635",300,"Agriculture",14,"female",2015-07-08
"32636",200,"Food",13,"female",2015-07-08
"32637",325,"Clothing",6,NA,2015-07-08
"32638",100,"Agriculture",15,"female",2015-07-08
"32639",200,"Agriculture",14,"female",2015-07-08
"32640",250,"Agriculture",12,"female",2015-07-08
"32641",1000,"Agriculture",20,"female",2015-07-08
"32642",500,"Food",13,"female",2015-07-08
"32643",100,"Services",8,"female",2015-07-08
"32644",250,"Agriculture",14,"female",2015-07-08
"32645",250,"Agriculture",12,"male",2015-07-08
"32646",200,"Services",13,"female",2015-07-08
"32647",600,"Agriculture",20,"female",2015-07-08
"32648",625,"Agriculture",16,"female",2015-07-08
"32649",250,"Retail",12,"male",2015-07-08
"32650",400,"Retail",13,"female",2015-07-08
"32651",250,"Agriculture",12,"female",2015-07-08
"32652",225,"Agriculture",6,"female",2015-07-08
"32653",125,"Food",3,NA,2015-07-09
"32654",1000,"Retail",14,"male",2015-07-09
"32655",100,"Housing",8,"female",2015-07-09
"32656",300,"Agriculture",15,"female",2015-07-09
"32657",250,"Agriculture",12,"male",2015-07-09
"32658",300,"Agriculture",14,"female",2015-07-09
"32659",600,"Agriculture",13,"female",2015-07-09
"32660",1000,"Agriculture",14,"female",2015-07-09
"32661",300,"Services",13,"female",2015-07-09
"32662",125,"Services",3,"female",2015-07-09
"32663",300,"Agriculture",13,"male",2015-07-09
"32664",200,"Food",12,"female",2015-07-09
"32665",125,"Retail",3,"female",2015-07-09
"32666",500,"Food",13,"female",2015-07-09
"32667",500,"Agriculture",13,"female",2015-07-09
"32668",300,"Agriculture",14,"male",2015-07-09
"32669",500,"Food",13,"female",2015-07-09
"32670",400,"Agriculture",15,"female",2015-07-09
"32671",300,"Agriculture",15,"female",2015-07-09
"32672",250,"Retail",11,"female",2015-07-09
"32673",200,"Retail",8,"female",2015-07-09
"32674",800,"Food",14,"male",2015-07-09
"32675",1300,"Agriculture",27,"female",2015-07-09
"32676",400,"Services",8,"female",2015-07-09
"32677",800,"Clothing",13,"female",2015-07-09
"32678",300,"Food",13,"female",2015-07-09
"32679",200,"Construction",13,"female",2015-07-09
"32680",300,"Food",13,"female",2015-07-09
"32681",400,"Services",14,"female",2015-07-09
"32682",325,"Retail",9,"female",2015-07-09
"32683",350,"Agriculture",14,"female",2015-07-09
"32684",200,"Services",13,"female",2015-07-09
"32685",200,"Retail",8,"female",2015-07-09
"32686",250,"Retail",11,"female",2015-07-09
"32687",250,"Transportation",12,"male",2015-07-09
"32688",150,"Food",12,"female",2015-07-09
"32689",625,"Agriculture",14,"female",2015-07-09
"32690",650,"Agriculture",15,"male",2015-07-09
"32691",200,"Food",14,"female",2015-07-09
"32692",150,"Food",13,"female",2015-07-09
"32693",400,"Agriculture",14,"female",2015-07-09
"32694",200,"Agriculture",13,"female",2015-07-09
"32695",200,"Clothing",13,"female",2015-07-09
"32696",300,"Food",13,"female",2015-07-09
"32697",300,"Services",13,"female",2015-07-09
"32698",125,"Clothing",3,"female",2015-07-09
"32699",400,"Agriculture",14,"female",2015-07-09
"32700",500,"Retail",13,"male",2015-07-09
"32701",400,"Food",14,"female",2015-07-09
"32702",200,"Food",13,"female",2015-07-09
"32703",800,"Retail",11,"male",2015-07-09
"32704",125,"Agriculture",3,NA,2015-07-09
"32705",600,"Agriculture",14,"female",2015-07-09
"32706",325,"Clothing",9,"female",2015-07-09
"32707",500,"Retail",13,"male",2015-07-09
"32708",500,"Clothing",13,"female",2015-07-09
"32709",700,"Retail",14,"female",2015-07-09
"32710",300,"Services",8,"female",2015-07-09
"32711",500,"Food",13,"male",2015-07-09
"32712",150,"Food",13,"female",2015-07-09
"32713",400,"Food",14,"female",2015-07-09
"32714",300,"Agriculture",13,"female",2015-07-09
"32715",225,"Agriculture",6,"female",2015-07-09
"32716",400,"Retail",7,"male",2015-07-09
"32717",200,"Food",14,"female",2015-07-09
"32718",425,"Services",12,"female",2015-07-09
"32719",200,"Food",8,"male",2015-07-09
"32720",400,"Food",14,"female",2015-07-09
"32721",425,"Agriculture",15,"female",2015-07-09
"32722",500,"Agriculture",7,"male",2015-07-09
"32723",300,"Food",8,"female",2015-07-09
"32724",400,"Food",14,"female",2015-07-10
"32725",250,"Construction",12,"male",2015-07-10
"32726",225,"Retail",6,"female",2015-07-10
"32727",250,"Construction",12,"male",2015-07-10
"32728",250,"Agriculture",12,"male",2015-07-10
"32729",250,"Agriculture",12,"male",2015-07-10
"32730",250,"Agriculture",12,"male",2015-07-10
"32731",250,"Agriculture",12,NA,2015-07-10
"32732",200,"Agriculture",14,"female",2015-07-10
"32733",250,"Agriculture",12,"male",2015-07-10
"32734",250,"Construction",13,"male",2015-07-10
"32735",100,"Agriculture",8,"female",2015-07-10
"32736",500,"Agriculture",14,"female",2015-07-10
"32737",200,"Agriculture",13,"female",2015-07-10
"32738",250,"Retail",12,"male",2015-07-10
"32739",200,"Housing",8,"female",2015-07-10
"32740",300,"Agriculture",16,"male",2015-07-10
"32741",250,"Agriculture",12,"male",2015-07-10
"32742",1000,"Agriculture",15,"female",2015-07-10
"32743",650,"Agriculture",15,"female",2015-07-10
"32744",150,"Food",13,"female",2015-07-10
"32745",300,"Agriculture",14,"female",2015-07-10
"32746",500,"Agriculture",14,"female",2015-07-10
"32747",250,"Transportation",12,"male",2015-07-10
"32748",300,"Food",13,"female",2015-07-10
"32749",250,"Agriculture",13,"male",2015-07-10
"32750",975,"Services",26,"female",2015-07-10
"32751",500,"Agriculture",14,"female",2015-07-10
"32752",125,"Agriculture",3,"female",2015-07-10
"32753",250,"Services",12,"male",2015-07-10
"32754",100,"Clothing",13,"female",2015-07-10
"32755",600,"Agriculture",14,"male",2015-07-10
"32756",250,"Agriculture",12,"male",2015-07-10
"32757",400,"Clothing",13,"female",2015-07-10
"32758",250,"Agriculture",12,"male",2015-07-10
"32759",250,"Agriculture",12,"male",2015-07-10
"32760",300,"Services",13,"female",2015-07-10
"32761",250,"Agriculture",12,"male",2015-07-10
"32762",250,"Food",12,"male",2015-07-10
"32763",250,"Agriculture",12,"male",2015-07-10
"32764",400,"Retail",13,"female",2015-07-10
"32765",500,"Food",13,"female",2015-07-10
"32766",300,"Agriculture",15,"female",2015-07-10
"32767",325,"Retail",9,"female",2015-07-10
"32768",200,"Agriculture",14,"female",2015-07-10
"32769",250,"Manufacturing",12,"male",2015-07-10
"32770",400,"Food",13,"female",2015-07-10
"32771",300,"Services",13,"female",2015-07-10
"32772",125,"Agriculture",3,NA,2015-07-10
"32773",600,"Services",26,"male",2015-07-10
"32774",500,"Agriculture",14,"female",2015-07-10
"32775",250,"Agriculture",12,"male",2015-07-10
"32776",50,"Personal Use",8,"female",2015-07-10
"32777",250,"Agriculture",12,"male",2015-07-10
"32778",500,"Food",13,"female",2015-07-10
"32779",650,"Agriculture",14,"female",2015-07-10
"32780",500,"Food",13,"female",2015-07-10
"32781",650,"Agriculture",15,"female",2015-07-10
"32782",200,"Agriculture",15,"female",2015-07-10
"32783",550,"Services",8,"male",2015-07-10
"32784",200,"Agriculture",15,"female",2015-07-10
"32785",250,"Manufacturing",12,"male",2015-07-10
"32786",325,"Services",9,NA,2015-07-10
"32787",250,"Food",12,"male",2015-07-10
"32788",250,"Agriculture",12,"male",2015-07-10
"32789",250,"Construction",12,"male",2015-07-10
"32790",200,"Agriculture",14,"female",2015-07-10
"32791",325,"Food",9,"female",2015-07-11
"32792",325,"Services",9,"female",2015-07-11
"32793",325,"Food",7,"female",2015-07-11
"32794",125,"Food",3,"female",2015-07-11
"32795",325,"Services",7,"female",2015-07-11
"32796",125,"Agriculture",3,"female",2015-07-11
"32797",525,"Retail",12,"female",2015-07-11
"32798",225,"Food",6,"female",2015-07-12
"32799",225,"Clothing",6,"female",2015-07-12
"32800",225,"Clothing",6,"female",2015-07-12
"32801",150,"Agriculture",14,"male",2015-07-12
"32802",100,"Agriculture",14,"female",2015-07-13
"32803",200,"Agriculture",14,"female",2015-07-13
"32804",500,"Food",13,"female",2015-07-13
"32805",200,"Agriculture",14,"female",2015-07-13
"32806",500,"Food",15,"female",2015-07-13
"32807",650,"Agriculture",14,"female",2015-07-13
"32808",200,"Agriculture",14,"female",2015-07-13
"32809",225,"Retail",6,"female",2015-07-13
"32810",200,"Agriculture",14,"female",2015-07-13
"32811",325,"Retail",9,"female",2015-07-13
"32812",325,"Retail",9,"female",2015-07-13
"32813",275,"Agriculture",14,"female",2015-07-13
"32814",200,"Retail",8,"male",2015-07-13
"32815",600,"Agriculture",14,"female",2015-07-13
"32816",1000,"Agriculture",20,"female",2015-07-13
"32817",325,"Food",9,NA,2015-07-13
"32818",400,"Retail",14,"female",2015-07-13
"32819",200,"Agriculture",14,"female",2015-07-13
"32820",600,"Personal Use",14,"female",2015-07-13
"32821",150,"Agriculture",14,"female",2015-07-13
"32822",500,"Clothing",13,"female",2015-07-13
"32823",325,"Services",9,"female",2015-07-13
"32824",300,"Agriculture",15,"female",2015-07-13
"32825",225,"Services",5,"female",2015-07-13
"32826",550,"Agriculture",14,"female",2015-07-13
"32827",500,"Agriculture",14,"male",2015-07-13
"32828",500,"Food",13,"female",2015-07-13
"32829",500,"Food",13,"female",2015-07-13
"32830",325,"Food",9,"female",2015-07-13
"32831",650,"Agriculture",14,"female",2015-07-13
"32832",300,"Agriculture",14,"female",2015-07-13
"32833",300,"Food",14,"female",2015-07-13
"32834",625,"Agriculture",26,"female",2015-07-13
"32835",500,"Agriculture",14,"female",2015-07-13
"32836",300,"Agriculture",14,"female",2015-07-13
"32837",300,"Transportation",8,"male",2015-07-13
"32838",525,"Food",9,"female",2015-07-13
"32839",500,"Food",14,"female",2015-07-13
"32840",500,"Food",14,"female",2015-07-13
"32841",750,"Agriculture",14,"female",2015-07-13
"32842",225,"Retail",6,"female",2015-07-13
"32843",400,"Services",14,"male",2015-07-13
"32844",500,"Agriculture",13,"female",2015-07-13
"32845",100,"Retail",13,"female",2015-07-13
"32846",350,"Food",8,"female",2015-07-13
"32847",200,"Clothing",8,"female",2015-07-13
"32848",650,"Agriculture",26,"female",2015-07-13
"32849",1000,"Food",14,"female",2015-07-13
"32850",1000,"Services",19,"female",2015-07-13
"32851",325,"Food",9,NA,2015-07-13
"32852",325,"Food",7,"female",2015-07-13
"32853",300,"Food",13,"female",2015-07-13
"32854",400,"Retail",14,"male",2015-07-13
"32855",200,"Agriculture",8,"male",2015-07-13
"32856",300,"Agriculture",14,"female",2015-07-13
"32857",500,"Agriculture",13,"female",2015-07-13
"32858",450,"Agriculture",14,"female",2015-07-13
"32859",600,"Agriculture",21,"female",2015-07-13
"32860",600,"Food",14,"female",2015-07-13
"32861",625,"Agriculture",14,"male",2015-07-13
"32862",100,"Food",8,"female",2015-07-13
"32863",900,"Agriculture",17,"female",2015-07-13
"32864",400,"Agriculture",14,"female",2015-07-13
"32865",400,"Agriculture",14,"female",2015-07-13
"32866",500,"Food",13,"male",2015-07-13
"32867",500,"Services",13,"male",2015-07-13
"32868",200,"Agriculture",14,"female",2015-07-13
"32869",1000,"Retail",14,"male",2015-07-13
"32870",625,"Agriculture",14,"female",2015-07-13
"32871",500,"Retail",13,"female",2015-07-13
"32872",500,"Agriculture",14,"female",2015-07-13
"32873",300,"Food",16,"female",2015-07-13
"32874",500,"Clothing",14,"female",2015-07-13
"32875",400,"Agriculture",14,"female",2015-07-13
"32876",300,"Agriculture",14,"female",2015-07-13
"32877",550,"Agriculture",14,"female",2015-07-13
"32878",325,"Agriculture",6,"male",2015-07-13
"32879",125,"Services",3,"female",2015-07-13
"32880",300,"Agriculture",14,"female",2015-07-13
"32881",800,"Food",14,"female",2015-07-13
"32882",600,"Food",14,"female",2015-07-13
"32883",650,"Agriculture",20,"female",2015-07-13
"32884",200,"Retail",13,"female",2015-07-14
"32885",100,"Food",13,"female",2015-07-14
"32886",400,"Agriculture",14,"male",2015-07-14
"32887",200,"Clothing",14,"male",2015-07-14
"32888",400,"Agriculture",14,"female",2015-07-14
"32889",500,"Food",13,"female",2015-07-14
"32890",600,"Services",16,"female",2015-07-14
"32891",250,"Agriculture",16,"male",2015-07-14
"32892",500,"Retail",13,"female",2015-07-14
"32893",150,"Agriculture",14,"male",2015-07-14
"32894",850,"Agriculture",11,"female",2015-07-14
"32895",600,"Agriculture",14,"female",2015-07-14
"32896",325,"Food",9,NA,2015-07-14
"32897",300,"Agriculture",14,"male",2015-07-14
"32898",700,"Agriculture",17,"female",2015-07-14
"32899",600,"Agriculture",16,"female",2015-07-14
"32900",1475,"Agriculture",26,"female",2015-07-14
"32901",400,"Agriculture",14,"male",2015-07-14
"32902",325,"Food",9,"female",2015-07-14
"32903",325,"Retail",9,NA,2015-07-14
"32904",1000,"Agriculture",20,"male",2015-07-14
"32905",300,"Food",13,"female",2015-07-14
"32906",325,"Services",7,"female",2015-07-14
"32907",200,"Retail",11,"female",2015-07-14
"32908",1000,"Agriculture",14,"female",2015-07-14
"32909",500,"Retail",13,"female",2015-07-14
"32910",750,"Agriculture",14,"male",2015-07-14
"32911",1000,"Agriculture",20,"female",2015-07-14
"32912",325,"Retail",9,NA,2015-07-14
"32913",400,"Agriculture",14,"female",2015-07-14
"32914",200,"Food",13,"female",2015-07-14
"32915",500,"Food",13,"male",2015-07-14
"32916",350,"Agriculture",14,"male",2015-07-14
"32917",400,"Agriculture",14,"male",2015-07-14
"32918",100,"Agriculture",16,"male",2015-07-14
"32919",125,"Clothing",3,"female",2015-07-14
"32920",400,"Agriculture",14,"female",2015-07-14
"32921",125,"Agriculture",3,"female",2015-07-14
"32922",400,"Agriculture",14,"male",2015-07-14
"32923",100,"Retail",13,"female",2015-07-14
"32924",475,"Agriculture",14,"female",2015-07-14
"32925",325,"Food",7,"female",2015-07-14
"32926",300,"Agriculture",16,"male",2015-07-14
"32927",650,"Agriculture",20,"male",2015-07-14
"32928",300,"Food",13,"female",2015-07-14
"32929",200,"Food",13,"female",2015-07-14
"32930",200,"Agriculture",14,"female",2015-07-14
"32931",200,"Agriculture",16,"male",2015-07-14
"32932",300,"Agriculture",16,"male",2015-07-14
"32933",200,"Agriculture",11,"female",2015-07-14
"32934",325,"Construction",7,"female",2015-07-14
"32935",500,"Agriculture",13,"male",2015-07-14
"32936",150,"Agriculture",8,"female",2015-07-14
"32937",300,"Agriculture",14,"male",2015-07-14
"32938",200,"Agriculture",14,"male",2015-07-14
"32939",600,"Agriculture",14,"male",2015-07-14
"32940",1000,"Agriculture",11,"male",2015-07-14
"32941",400,"Agriculture",14,"female",2015-07-14
"32942",300,"Food",13,"female",2015-07-14
